Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:People Occupant Count [](TimeStep),CORE_ZN:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_1:People Occupant Count [](TimeStep),PERIMETER_ZN_1:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_2:People Occupant Count [](TimeStep),PERIMETER_ZN_2:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_3:People Occupant Count [](TimeStep),PERIMETER_ZN_3:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_4:People Occupant Count [](TimeStep),PERIMETER_ZN_4:Zone People Occupant Count [](TimeStep),CORE_ZN:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),PSZ-AC:1 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:2 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:3 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:4 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:5 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:1:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:1:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:2:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:2:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:3:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:3:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:4:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:4:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:5:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:5:Air System Cooling Coil Total Cooling Energy [J](TimeStep),Averaged Building Temperature:PythonPlugin:OutputVariable [C](TimeStep),Heating:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:NaturalGas [J](TimeStep) 
 07/08  22:45:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000959186474,22.47362983476089,22.869594666164408,22.514588737060824,23.00000036836614,10.761927361869196,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,568731.4375480934,0.0,0.0,0.0,114631.51132204494,568731.4375480934,568731.4375480934,0.0,0.0,0.0,0.0,0.0,0.0,114631.51132204494,114631.51132204494,19.0,0.0,155089.82664378378,0.0 
 07/08  23:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000953491666,22.45850959041663,22.857461009378424,22.49717637799115,23.000000365661444,10.554451992215704,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,559459.6677378655,0.0,0.0,0.0,108798.06503742878,559459.6677378655,559459.6677378655,0.0,0.0,0.0,0.0,0.0,0.0,108798.06503742878,108798.06503742878,19.0,0.0,151696.70453110257,0.0 
 07/08  23:15:00,14.75,4.510993197848537,4.510993197848537,3.4196249453479514,3.4196249453479514,0.0,0.0,3.4196249453479505,3.4196249453479505,2.0285655250940248,2.0285655250940248,23.000001360275897,22.64191729671663,22.969910601354746,22.68036201004815,23.00000079332414,10.313611683443816,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1082624.3260986335,0.0,0.0,0.0,315274.76915762588,1082624.3260986335,1082624.3260986335,0.0,0.0,0.0,0.0,0.0,0.0,315274.76915762588,315274.76915762588,19.0,0.0,312452.37759909979,0.0 
 07/08  23:30:00,14.5,4.510993197848537,4.510993197848537,3.4196249453479514,3.4196249453479514,0.0,0.0,3.4196249453479505,3.4196249453479505,2.0285655250940248,2.0285655250940248,23.000001463980924,22.809902502846208,22.999846710160523,22.83932755200435,23.00000088031234,10.102333990189532,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1061510.0680024012,0.0,49661.1186288255,0.0,284719.7890056042,1061510.0680024012,1061510.0680024012,0.0,0.0,49661.1186288255,49661.1186288255,0.0,0.0,284719.7890056042,284719.7890056042,19.0,0.0,312506.01537218099,0.0 
 07/08  23:45:00,14.25,4.510993197848537,4.510993197848537,3.4196249453479514,3.4196249453479514,0.0,0.0,3.4196249453479505,3.4196249453479505,2.0285655250940248,2.0285655250940248,23.000001518643417,22.858843522804489,23.000000264568255,22.88713608141236,23.00000087124392,9.947851688794728,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1039747.7167521034,0.0,7350.178379075189,0.0,253507.72698041,1039747.7167521034,1039747.7167521034,0.0,0.0,7350.178379075189,7350.178379075189,0.0,0.0,253507.72698041,253507.72698041,19.0,0.0,291045.12985773538,0.0 
 07/08  24:00:00,14.0,4.510993197848537,4.510993197848537,3.4196249453479514,3.4196249453479514,0.0,0.0,3.4196249453479505,3.4196249453479505,2.0285655250940248,2.0285655250940248,23.000001563813304,22.8329448976237,22.985700966749577,22.86116401452968,23.000000828179805,9.829160411847838,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1017814.5923600443,0.0,0.0,0.0,221887.24860511576,1017814.5923600443,1017814.5923600443,0.0,0.0,0.0,0.0,0.0,0.0,221887.24860511576,221887.24860511576,19.0,0.0,277482.452172833,0.0 
 07/09  00:15:00,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000139724548,22.729716000346966,22.987400947022694,22.752424237615224,23.000000595237908,9.823983110389558,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,781159.5336998224,0.0,0.0,0.0,127508.42723852633,781159.5336998224,781159.5336998224,0.0,0.0,0.0,0.0,0.0,0.0,127508.42723852633,127508.42723852633,17.0,0.0,204754.41909112878,0.0 
 07/09  00:30:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001354924135,22.67384887162186,23.00560639938976,22.68911897221175,23.000000590343587,10.01098046608507,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,812341.7987499398,0.0,0.0,0.0,149753.0853353447,812341.7987499398,812341.7987499398,0.0,0.0,0.0,0.0,0.0,0.0,149753.0853353447,149753.0853353447,17.0,0.0,216624.2153546634,0.0 
 07/09  00:45:00,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000832160965,22.707001417784804,23.000003688126318,22.722286272348904,23.000000435979684,10.340764935650015,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,843899.9081175809,0.0,17541.873178474234,0.0,173269.97459860007,843899.9081175809,843899.9081175809,0.0,0.0,17541.873178474234,17541.873178474234,0.0,0.0,173269.97459860007,173269.97459860007,17.0,0.0,232894.4405482197,0.0 
 07/09  01:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000008957763784,22.75142820981224,23.00000088757293,22.765477628481457,23.00000082966941,10.982756054111965,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,876437.1832563005,0.0,25962.3265039396,0.0,198022.71949412523,876437.1832563005,876437.1832563005,0.0,0.0,25962.3265039396,25962.3265039396,0.0,0.0,198022.71949412523,198022.71949412523,17.0,0.0,247522.24963415706,0.0 
 07/09  01:15:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000825832048,22.762078195822779,23.00000050902335,22.775915888004719,23.000000352598094,11.39986445722246,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,870331.2243521671,0.0,22842.368059203563,0.0,190206.4417177578,870331.2243521671,870331.2243521671,0.0,0.0,22842.368059203563,22842.368059203563,0.0,0.0,190206.4417177578,190206.4417177578,17.0,0.0,243707.55677737477,0.0 
 07/09  01:30:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000758320007,22.766840853726046,23.000000630687596,22.78017048817407,23.000000424104579,11.80934483310389,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,866535.1523335846,0.0,20653.221603396763,0.0,184333.7779149415,866535.1523335846,866535.1523335846,0.0,0.0,20653.221603396763,20653.221603396763,0.0,0.0,184333.7779149415,184333.7779149415,17.0,0.0,241046.62227945974,0.0 
 07/09  01:45:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0000068995914,22.77625948479426,23.00000059920707,22.788924961498077,23.00000047636428,12.52134333911054,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,862967.5449628207,0.0,18927.607186911526,0.0,179419.73435984425,862967.5449628207,862967.5449628207,0.0,0.0,18927.607186911526,18927.607186911526,0.0,0.0,179419.73435984425,179419.73435984425,17.0,0.0,238759.93450014486,0.0 
 07/09  02:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000008921747907,22.77867129805533,23.000000563747386,22.7905419262974,23.00000044173286,12.939196047234537,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,859436.596990734,0.0,17494.66938351719,0.0,175305.20699613536,859436.596990734,859436.596990734,0.0,0.0,17494.66938351719,17494.66938351719,0.0,0.0,175305.20699613536,175305.20699613536,17.0,0.0,236730.2557791905,0.0 
 07/09  02:15:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000007248955617,22.773119536544777,23.000000312711376,22.78345332223601,23.00000027852809,13.246103772516133,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,856570.6719768567,0.0,10271.290230049148,0.0,164625.27257829067,856570.6719768567,856570.6719768567,0.0,0.0,10271.290230049148,10271.290230049148,0.0,0.0,164625.27257829067,164625.27257829067,17.0,0.0,232012.73454771329,0.0 
 07/09  02:30:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001372749148,22.76304543369554,23.00342137683264,22.771553218487428,23.000000551024326,13.517633808210084,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,854179.5001423771,0.0,0.0,0.0,155380.15975181809,854179.5001423771,854179.5001423771,0.0,0.0,0.0,0.0,0.0,0.0,155380.15975181809,155380.15975181809,17.0,0.0,227016.94714614258,0.0 
 07/09  02:45:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000121749701,22.751387997475925,22.9983395271634,22.758120500142007,23.000000583510155,13.768465515849627,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,852123.8690770206,0.0,0.0,0.0,146365.32168269045,852123.8690770206,852123.8690770206,0.0,0.0,0.0,0.0,0.0,0.0,146365.32168269045,146365.32168269045,17.0,0.0,224517.00782362265,0.0 
 07/09  03:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001180919594,22.738078066171924,22.984477059295747,22.744869708489185,23.000000562157699,13.986790631937526,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,849956.8970509081,0.0,0.0,0.0,137027.4355716779,849956.8970509081,849956.8970509081,0.0,0.0,0.0,0.0,0.0,0.0,137027.4355716779,137027.4355716779,17.0,0.0,221917.5092135108,0.0 
 07/09  03:15:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001168077387,22.734434358949874,22.980350175090007,22.73991686664127,23.000000562957426,14.163774520882228,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,847844.761644358,0.0,0.0,0.0,140369.0048440539,847844.761644358,847844.761644358,0.0,0.0,0.0,0.0,0.0,0.0,140369.0048440539,140369.0048440539,17.0,0.0,222221.3429238451,0.0 
 07/09  03:30:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001160470334,22.73870775490293,22.987367593276539,22.74312016250246,23.00000057169178,14.297383287743374,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,845718.1212402786,0.0,0.0,0.0,143788.51430629166,845718.1212402786,845718.1212402786,0.0,0.0,0.0,0.0,0.0,0.0,143788.51430629166,143788.51430629166,17.0,0.0,222539.38068922354,0.0 
 07/09  03:45:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000115437838,22.74617701425275,22.998292156240426,22.750324169430458,23.0000005830384,14.389912857550416,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,843546.5999844119,0.0,0.0,0.0,147175.19289350243,843546.5999844119,843546.5999844119,0.0,0.0,0.0,0.0,0.0,0.0,147175.19289350243,147175.19289350243,17.0,0.0,222839.8225408833,0.0 
 07/09  04:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001149032135,22.75452702152095,22.999999099942813,22.759178453713085,23.000000597276978,14.442047156921813,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,841319.0900737818,0.0,7963.596003861959,0.0,151269.7665645454,841319.0900737818,841319.0900737818,0.0,0.0,7963.596003861959,7963.596003861959,0.0,0.0,151269.7665645454,151269.7665645454,17.0,0.0,225128.84750383075,0.0 
 07/09  04:15:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000115068028,22.76183674648264,23.0000003757597,22.766822091431327,23.00000060446068,14.457205777879054,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,847743.0624803602,0.0,7782.044010598785,0.0,152173.79665421515,847743.0624803602,847743.0624803602,0.0,0.0,7782.044010598785,7782.044010598785,0.0,0.0,152173.79665421515,152173.79665421515,17.0,0.0,226689.4998875502,0.0 
 07/09  04:30:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001149021988,22.76566954464903,23.00000036981934,22.770525825199859,23.000000604251956,14.450465643872466,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,847621.4910999113,0.0,7626.220296702823,0.0,150320.40459917466,847621.4910999113,847621.4910999113,0.0,0.0,7626.220296702823,7626.220296702823,0.0,0.0,150320.40459917466,150320.40459917466,17.0,0.0,226204.82651669393,0.0 
 07/09  04:45:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001147247216,22.766482319368856,23.000000322957399,22.770921397947359,23.00000060232457,14.438381881307342,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,846629.5360819914,0.0,6669.047674804537,0.0,148127.28559888525,846629.5360819914,846629.5360819914,0.0,0.0,6669.047674804537,6669.047674804537,0.0,0.0,148127.28559888525,148127.28559888525,17.0,0.0,225268.38551091517,0.0 
 07/09  05:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000114524629,22.768105636425454,23.000000373161194,22.772017764835615,23.000000604815328,14.44932656333191,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,845388.8255230152,0.0,7712.684601925224,0.0,148273.12605390364,845388.8255230152,845388.8255230152,0.0,0.0,7712.684601925224,7712.684601925224,0.0,0.0,148273.12605390364,148273.12605390364,17.0,0.0,225272.92303949176,0.0 
 07/09  05:15:00,16.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,0.44628441552068545,0.44628441552068545,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000001357672898,22.91967586694682,23.000000176040297,22.955234566871029,23.000001222446547,14.517820608582895,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1445558.0302942976,0.0,67795.37766569345,131299.70578917195,420391.4147661074,1445558.0302942976,1445558.0302942976,0.0,0.0,67795.37766569345,67795.37766569345,131299.70578917195,131299.70578917195,420391.4147661074,420391.4147661074,17.0,0.0,458279.30041745948,0.0 
 07/09  05:30:00,16.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,0.44628441552068545,0.44628441552068545,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000001450758675,22.98401071033354,23.00000013625175,22.991654253211907,23.000001461950366,14.654507972496255,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1459422.1321683136,137239.6635248619,68449.03965054197,378889.00419456316,426103.05803376439,1459422.1321683136,1459422.1321683136,137239.6635248619,137239.6635248619,68449.03965054197,68449.03965054197,378889.00419456316,378889.00419456316,426103.05803376439,426103.05803376439,17.0,0.0,549998.9048509422,0.0 
 07/09  05:45:00,16.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,0.44628441552068545,0.44628441552068545,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000001548819655,22.996845537774268,23.00000014447754,22.998448230805538,23.00000160902551,14.874161872540677,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1474475.9712800349,129853.67734302102,74079.49230538562,309538.9226285252,435739.75873751696,1474475.9712800349,1474475.9712800349,129853.67734302102,129853.67734302102,74079.49230538562,74079.49230538562,309538.9226285252,309538.9226285252,435739.75873751696,435739.75873751696,17.0,0.0,539287.6756748494,0.0 
 07/09  06:00:00,16.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,0.44628441552068545,0.44628441552068545,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000001034699069,22.99975495047261,23.00000011812808,22.999889178943456,23.0000011571296,15.135269805476721,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1489279.9435865356,151996.60200474488,83412.96672639618,352438.6370622945,446184.20259418649,1489279.9435865356,1489279.9435865356,151996.60200474488,151996.60200474488,83412.96672639618,83412.96672639618,352438.6370622945,352438.6370622945,446184.20259418649,446184.20259418649,17.0,0.0,561455.3132709474,0.0 
 07/09  06:15:00,16.25,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,0.8519975205394903,0.8519975205394903,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,22.999979353105439,22.613477806732946,22.999994030889107,22.99998283119455,22.999987229681119,15.711668920587812,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1227136.152596178,0.0,139991.52990158555,427705.5184834619,479500.99070675068,1227136.152596178,1227136.152596178,0.0,0.0,139991.52990158555,139991.52990158555,427705.5184834619,427705.5184834619,479500.99070675068,479500.99070675068,17.0,0.0,508707.96382817646,0.0 
 07/09  06:30:00,16.5,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,0.8519975205394903,0.8519975205394903,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,22.999999999612585,22.462036291341375,22.99999987886338,23.000000063300936,23.000000079284747,16.237435214169666,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1261612.5668096322,0.0,167226.40994021038,484171.10036908686,504611.43262973989,1261612.5668096322,1261612.5668096322,0.0,0.0,167226.40994021038,167226.40994021038,484171.10036908686,484171.10036908686,504611.43262973989,504611.43262973989,17.0,0.0,540224.4351320277,0.0 
 07/09  06:45:00,16.75,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,0.8519975205394903,0.8519975205394903,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000000582468297,22.396032405593844,23.000000162193279,23.00000059294355,23.000000730560666,17.01548277035263,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1297217.7614335872,0.0,194758.2922947409,536433.647950761,528798.3463991238,1297217.7614335872,1297217.7614335872,0.0,0.0,194758.2922947409,194758.2922947409,536433.647950761,536433.647950761,528798.3463991238,528798.3463991238,17.0,0.0,570813.6992064272,0.0 
 07/09  07:00:00,17.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,0.8519975205394903,0.8519975205394903,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,22.99998696775244,22.367268309914726,22.999997755669697,22.99999827486966,22.9999972453095,18.26948661023117,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1338245.0574311573,0.0,223244.00512125719,588296.0353601114,553683.1206919568,1338245.0574311573,1338245.0574311573,0.0,0.0,223244.00512125719,223244.00512125719,588296.0353601114,588296.0353601114,553683.1206919568,553683.1206919568,17.0,0.0,602698.5260950333,0.0 
 07/09  07:15:00,17.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,22.999985979727428,22.9048225533121,22.9999866829111,23.000002070820068,22.999999345947879,19.37156861746499,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1870031.6444981464,646826.6397326256,688450.7142371342,1117674.9727816098,842451.5292227252,1870031.6444981464,1870031.6444981464,646826.6397326256,646826.6397326256,688450.7142371342,688450.7142371342,1117674.9727816098,1117674.9727816098,842451.5292227252,842451.5292227252,17.0,0.0,1134367.9639973888,0.0 
 07/09  07:30:00,17.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,22.999987619404377,22.997772452512736,22.999985758414515,23.000007614856039,23.000004210006958,20.466647729222069,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1908329.2055603956,933870.4636264568,720450.0832206109,1154102.2422714967,862599.0371405369,1908329.2055603956,1908329.2055603956,933870.4636264568,933870.4636264568,720450.0832206109,720450.0832206109,1154102.2422714967,1154102.2422714967,862599.0371405369,862599.0371405369,17.0,0.0,1225824.5527375397,0.0 
 07/09  07:45:00,17.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,22.999987798960445,22.99995245377061,22.999987002244255,23.000009363837113,23.000005497662138,21.644142673904548,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1946970.6933325628,1000916.301586035,781007.9044626613,1186851.1061630387,879244.4530309648,1946970.6933325628,1946970.6933325628,1000916.301586035,1000916.301586035,781007.9044626613,781007.9044626613,1186851.1061630387,1186851.1061630387,879244.4530309648,879244.4530309648,17.0,0.0,1271379.7323277409,0.0 
 07/09  08:00:00,17.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000000418423597,22.999999973676287,23.000000291162626,23.000000861247096,23.00000095867751,22.82096874955356,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,0.0,15.6,23.0,1980693.862807335,1043123.3885713627,845389.1758003496,1217526.490926857,894532.5762559688,1980693.862807335,1980693.862807335,1043123.3885713627,1043123.3885713627,845389.1758003496,845389.1758003496,1217526.490926857,1217526.490926857,894532.5762559688,894532.5762559688,17.0,0.0,1310550.6551048689,0.0 
 07/09  08:15:00,17.25,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.0000004260161,23.000000545366008,23.000000424582625,23.00000053652207,23.000000618464115,24.464957644262826,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,0.0,15.6,23.0,2033504.635878669,1110645.8655917578,915992.4104638455,1264152.5067667834,922616.1447334727,2033504.635878669,2033504.635878669,1110645.8655917578,1110645.8655917578,915992.4104638455,915992.4104638455,1264152.5067667834,1264152.5067667834,922616.1447334727,922616.1447334727,17.0,0.0,1366090.154584056,0.0 
 07/09  08:30:00,17.5,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000000375341086,23.000000488894849,23.000000383339054,23.000000466884555,23.00000053937782,26.37441197789998,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,0.0,15.6,23.0,2087740.132823208,1177414.0214906634,1006072.8221954699,1310400.647509094,953085.9226345527,2087740.132823208,2087740.132823208,1177414.0214906634,1177414.0214906634,1006072.8221954699,1006072.8221954699,1310400.647509094,1310400.647509094,953085.9226345527,953085.9226345527,17.0,0.0,1425984.9290014425,0.0 
 07/09  08:45:00,17.75,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000000333875687,23.00000043871138,23.000000344076676,23.000000411759527,23.00000047917719,28.498097534004857,22.99999999999997,22.99999999999997,22.99999999999997,22.99999999999997,22.99999999999997,0.0,15.6,23.0,2143990.360069679,1228053.4465768645,1075968.0948643564,1348544.8756657013,981734.4355034049,2143990.360069679,2143990.360069679,1228053.4465768645,1228053.4465768645,1075968.0948643564,1075968.0948643564,1348544.8756657013,1348544.8756657013,981734.4355034049,981734.4355034049,17.0,0.0,1476327.3338127747,0.0 
 07/09  09:00:00,18.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,22.99999877071952,23.000001571037218,23.000000346994974,23.000001846095544,23.00000141659715,31.29776005635546,22.999999999999966,22.999999999999966,22.999999999999966,22.999999999999966,22.999999999999966,0.0,15.6,23.0,2205344.342959214,1276885.241863826,1157473.280233805,1390984.3827759112,1007992.9998785318,2205344.342959214,2205344.342959214,1276885.241863826,1276885.241863826,1157473.280233805,1157473.280233805,1390984.3827759112,1390984.3827759112,1007992.9998785318,1007992.9998785318,17.0,0.0,1529860.4431694162,0.0 
